Year,Location,Vegetable_Type,Missing_Cells
2023,Galle,SNAKE GOURD,1
2023,Galle,SWEET POTATOES,1
2023,Galle,TOMATOES,1
2023,Gampaha,ASH PLANTAINS,0
2023,Gampaha,BEETROOT,0
2023,Gampaha,BITTER GOURD,0
2023,Gampaha,BRINJALS,0
2023,Gampaha,CABBAGE,0
2023,Gampaha,CAPSICUM,0
2023,Gampaha,CARROT,0
2023,Gampaha,CUCUMBER,0
2023,Gampaha,DRUMSTIC,20
2023,Gampaha,GOTUKOLA,0
2023,Gampaha,GREEN BEANS,0
2023,Gampaha,GREEN CHILLIES,0
2023,Gampaha,KANKUN,0
2023,Gampaha,KNOL-KHOL,1
2023,Gampaha,LADIES FINGERS,0
2023,Gampaha,LEEKS,0
2023,Gampaha,LIME,0
2023,Gampaha,LONG BEANS,0
2023,Gampaha,LUFFA,0
2023,Gampaha,MANIOC,0
2023,Gampaha,MUKUNUWENNA,0
2023,Gampaha,PUMPKIN,0
2023,Gampaha,RADDISH,0
2023,Gampaha,SNAKE GOURD,0
2023,Gampaha,SWEET POTATOES,0
2023,Gampaha,TOMATOES,0
2023,Hambanthota,ASH PLANTAINS,0
2023,Hambanthota,BEETROOT,0
2023,Hambanthota,BITTER GOURD,0
2023,Hambanthota,BRINJALS,0
2023,Hambanthota,CABBAGE,0
2023,Hambanthota,CAPSICUM,0
2023,Hambanthota,CARROT,0
2023,Hambanthota,CUCUMBER,0
2023,Hambanthota,DRUMSTIC,19
2023,Hambanthota,GOTUKOLA,0
2023,Hambanthota,GREEN BEANS,0
2023,Hambanthota,GREEN CHILLIES,0
2023,Hambanthota,KANKUN,0
2023,Hambanthota,KNOL-KHOL,5
2023,Hambanthota,LADIES FINGERS,0
2023,Hambanthota,LEEKS,0
2023,Hambanthota,LIME,0
2023,Hambanthota,LONG BEANS,0
2023,Hambanthota,LUFFA,0
2023,Hambanthota,MANIOC,0
2023,Hambanthota,MUKUNUWENNA,0
2023,Hambanthota,PUMPKIN,0
2023,Hambanthota,RADDISH,0
2023,Hambanthota,SNAKE GOURD,0
2023,Hambanthota,SWEET POTATOES,0
2023,Hambanthota,TOMATOES,0
2023,Hanguranketha,ASH PLANTAINS,0
2023,Hanguranketha,BEETROOT,0
2023,Hanguranketha,BITTER GOURD,0
2023,Hanguranketha,BRINJALS,0
2023,Hanguranketha,CABBAGE,0
2023,Hanguranketha,CAPSICUM,0
2023,Hanguranketha,CARROT,0
2023,Hanguranketha,CUCUMBER,0
2023,Hanguranketha,DRUMSTIC,29
2023,Hanguranketha,GOTUKOLA,0
2023,Hanguranketha,GREEN BEANS,0
2023,Hanguranketha,GREEN CHILLIES,0
2023,Hanguranketha,KANKUN,1
2023,Hanguranketha,KNOL-KHOL,2
2023,Hanguranketha,LADIES FINGERS,0
2023,Hanguranketha,LEEKS,0
2023,Hanguranketha,LIME,0
2023,Hanguranketha,LONG BEANS,0
2023,Hanguranketha,LUFFA,0
2023,Hanguranketha,MANIOC,0
2023,Hanguranketha,MUKUNUWENNA,3
2023,Hanguranketha,PUMPKIN,0
2023,Hanguranketha,RADDISH,0
2023,Hanguranketha,SNAKE GOURD,1
2023,Hanguranketha,SWEET POTATOES,0
2023,Hanguranketha,TOMATOES,0
2023,Jaffna,ASH PLANTAINS,2
2023,Jaffna,BEETROOT,2
2023,Jaffna,BITTER GOURD,3
2023,Jaffna,BRINJALS,2
2023,Jaffna,CABBAGE,5
2023,Jaffna,CAPSICUM,2
2023,Jaffna,CARROT,3
2023,Jaffna,CUCUMBER,2
2023,Jaffna,DRUMSTIC,9
2023,Jaffna,GOTUKOLA,3
2023,Jaffna,GREEN BEANS,2
2023,Jaffna,GREEN CHILLIES,2
2023,Jaffna,KANKUN,2
2023,Jaffna,KNOL-KHOL,52
2023,Jaffna,LADIES FINGERS,2
2023,Jaffna,LEEKS,2
2023,Jaffna,LIME,2
2023,Jaffna,LONG BEANS,2
2023,Jaffna,LUFFA,52
2023,Jaffna,MANIOC,2
2023,Jaffna,MUKUNUWENNA,3
2023,Jaffna,PUMPKIN,2
2023,Jaffna,RADDISH,2
2023,Jaffna,SNAKE GOURD,2
2023,Jaffna,SWEET POTATOES,5
2023,Jaffna,TOMATOES,2
2023,Kaluthara,ASH PLANTAINS,0
2023,Kaluthara,BEETROOT,1
2023,Kaluthara,BITTER GOURD,1
2023,Kaluthara,BRINJALS,0
2023,Kaluthara,CABBAGE,0
2023,Kaluthara,CAPSICUM,0
2023,Kaluthara,CARROT,0
2023,Kaluthara,CUCUMBER,0
2023,Kaluthara,DRUMSTIC,34
2023,Kaluthara,GOTUKOLA,0
2023,Kaluthara,GREEN BEANS,0
2023,Kaluthara,GREEN CHILLIES,0
2023,Kaluthara,KANKUN,0
2023,Kaluthara,KNOL-KHOL,0
2023,Kaluthara,LADIES FINGERS,0
2023,Kaluthara,LEEKS,0
2023,Kaluthara,LIME,0
2023,Kaluthara,LONG BEANS,0
2023,Kaluthara,LUFFA,0
2023,Kaluthara,MANIOC,0
2023,Kaluthara,MUKUNUWENNA,0
2023,Kaluthara,PUMPKIN,0
2023,Kaluthara,RADDISH,0
2023,Kaluthara,SNAKE GOURD,0
2023,Kaluthara,SWEET POTATOES,0
2023,Kaluthara,TOMATOES,0
2023,Kandy,ASH PLANTAINS,0
2023,Kandy,BEETROOT,0
2023,Kandy,BITTER GOURD,0
2023,Kandy,BRINJALS,0
2023,Kandy,CABBAGE,0
2023,Kandy,CAPSICUM,0
2023,Kandy,CARROT,0
2023,Kandy,CUCUMBER,0
2023,Kandy,DRUMSTIC,30
2023,Kandy,GOTUKOLA,0
2023,Kandy,GREEN BEANS,0
2023,Kandy,GREEN CHILLIES,0
2023,Kandy,KANKUN,0
2023,Kandy,KNOL-KHOL,0
2023,Kandy,LADIES FINGERS,0
2023,Kandy,LEEKS,0
2023,Kandy,LIME,0
2023,Kandy,LONG BEANS,0
2023,Kandy,LUFFA,0
2023,Kandy,MANIOC,0
2023,Kandy,MUKUNUWENNA,0
2023,Kandy,PUMPKIN,0
2023,Kandy,RADDISH,0
2023,Kandy,SNAKE GOURD,0
2023,Kandy,SWEET POTATOES,0
2023,Kandy,TOMATOES,0
2023,Kegalle,ASH PLANTAINS,0
2023,Kegalle,BEETROOT,1
2023,Kegalle,BITTER GOURD,0
2023,Kegalle,BRINJALS,0
2023,Kegalle,CABBAGE,0
2023,Kegalle,CAPSICUM,0
2023,Kegalle,CARROT,0
2023,Kegalle,CUCUMBER,0
2023,Kegalle,DRUMSTIC,17
2023,Kegalle,GOTUKOLA,0
2023,Kegalle,GREEN BEANS,0
2023,Kegalle,GREEN CHILLIES,0
2023,Kegalle,KANKUN,0
2023,Kegalle,KNOL-KHOL,0
2023,Kegalle,LADIES FINGERS,0
2023,Kegalle,LEEKS,0
2023,Kegalle,LIME,0
2023,Kegalle,LONG BEANS,0
2023,Kegalle,LUFFA,0
2023,Kegalle,MANIOC,1
2023,Kegalle,MUKUNUWENNA,0
2023,Kegalle,PUMPKIN,0
2023,Kegalle,RADDISH,0
2023,Kegalle,SNAKE GOURD,0
2023,Kegalle,SWEET POTATOES,0
2023,Kegalle,TOMATOES,0
2023,Keppetipola,ASH PLANTAINS,0
2023,Keppetipola,BEETROOT,0
2023,Keppetipola,BITTER GOURD,0
2023,Keppetipola,BRINJALS,0
2023,Keppetipola,CABBAGE,0
2023,Keppetipola,CAPSICUM,0
2023,Keppetipola,CARROT,0
2023,Keppetipola,CUCUMBER,0
2023,Keppetipola,DRUMSTIC,32
2023,Keppetipola,GOTUKOLA,0
2023,Keppetipola,GREEN BEANS,0
2023,Keppetipola,GREEN CHILLIES,0
2023,Keppetipola,KANKUN,0
2023,Keppetipola,KNOL-KHOL,0
2023,Keppetipola,LADIES FINGERS,0
2023,Keppetipola,LEEKS,0
2023,Keppetipola,LIME,0
2023,Keppetipola,LONG BEANS,0
2023,Keppetipola,LUFFA,0
2023,Keppetipola,MANIOC,0
2023,Keppetipola,MUKUNUWENNA,0
2023,Keppetipola,PUMPKIN,0
2023,Keppetipola,RADDISH,0
2023,Keppetipola,SNAKE GOURD,0
2023,Keppetipola,SWEET POTATOES,0
2023,Keppetipola,TOMATOES,0
2023,Kilinochchi,ASH PLANTAINS,1
2023,Kilinochchi,BEETROOT,1
2023,Kilinochchi,BITTER GOURD,1
2023,Kilinochchi,BRINJALS,1
2023,Kilinochchi,CABBAGE,1
2023,Kilinochchi,CAPSICUM,1
2023,Kilinochchi,CARROT,1
2023,Kilinochchi,CUCUMBER,15
2023,Kilinochchi,DRUMSTIC,31
2023,Kilinochchi,GOTUKOLA,1
2023,Kilinochchi,GREEN BEANS,1
2023,Kilinochchi,GREEN CHILLIES,1
2023,Kilinochchi,KANKUN,8
2023,Kilinochchi,KNOL-KHOL,52
2023,Kilinochchi,LADIES FINGERS,1
2023,Kilinochchi,LEEKS,1
2023,Kilinochchi,LIME,1
2023,Kilinochchi,LONG BEANS,1
2023,Kilinochchi,LUFFA,52
2023,Kilinochchi,MANIOC,1
2023,Kilinochchi,MUKUNUWENNA,1
2023,Kilinochchi,PUMPKIN,1
2023,Kilinochchi,RADDISH,2
2023,Kilinochchi,SNAKE GOURD,2
2023,Kilinochchi,SWEET POTATOES,2
2023,Kilinochchi,TOMATOES,1
2023,Kurunegala,ASH PLANTAINS,0
2023,Kurunegala,BEETROOT,1
2023,Kurunegala,BITTER GOURD,0
2023,Kurunegala,BRINJALS,0
2023,Kurunegala,CABBAGE,0
2023,Kurunegala,CAPSICUM,0
2023,Kurunegala,CARROT,0
2023,Kurunegala,CUCUMBER,0
2023,Kurunegala,DRUMSTIC,23
2023,Kurunegala,GOTUKOLA,0
2023,Kurunegala,GREEN BEANS,0
2023,Kurunegala,GREEN CHILLIES,0
2023,Kurunegala,KANKUN,0
2023,Kurunegala,KNOL-KHOL,5
2023,Kurunegala,LADIES FINGERS,0
2023,Kurunegala,LEEKS,0
2023,Kurunegala,LIME,0
2023,Kurunegala,LONG BEANS,0
2023,Kurunegala,LUFFA,0
2023,Kurunegala,MANIOC,0
2023,Kurunegala,MUKUNUWENNA,0
2023,Kurunegala,PUMPKIN,0
2023,Kurunegala,RADDISH,1
2023,Kurunegala,SNAKE GOURD,0
2023,Kurunegala,SWEET POTATOES,0
2023,Kurunegala,TOMATOES,0
2023,Mannar,ASH PLANTAINS,0
2023,Mannar,BEETROOT,0
2023,Mannar,BITTER GOURD,0
2023,Mannar,BRINJALS,0
2023,Mannar,CABBAGE,0
2023,Mannar,CAPSICUM,0
2023,Mannar,CARROT,0
2023,Mannar,CUCUMBER,2
2023,Mannar,DRUMSTIC,16
2023,Mannar,GOTUKOLA,0
2023,Mannar,GREEN BEANS,0
2023,Mannar,GREEN CHILLIES,0
2023,Mannar,KANKUN,0
2023,Mannar,KNOL-KHOL,26
2023,Mannar,LADIES FINGERS,0
2023,Mannar,LEEKS,0
2023,Mannar,LIME,0
2023,Mannar,LONG BEANS,0
2023,Mannar,LUFFA,49
2023,Mannar,MANIOC,0
2023,Mannar,MUKUNUWENNA,0
2023,Mannar,PUMPKIN,0
2023,Mannar,RADDISH,0
2023,Mannar,SNAKE GOURD,0
2023,Mannar,SWEET POTATOES,0
2023,Mannar,TOMATOES,0
2023,Matale,ASH PLANTAINS,9
2023,Matale,BEETROOT,9
2023,Matale,BITTER GOURD,9
2023,Matale,BRINJALS,9
2023,Matale,CABBAGE,9
2023,Matale,CAPSICUM,9
2023,Matale,CARROT,9
2023,Matale,CUCUMBER,9
2023,Matale,DRUMSTIC,20
2023,Matale,GOTUKOLA,9
2023,Matale,GREEN BEANS,9
2023,Matale,GREEN CHILLIES,9
2023,Matale,KANKUN,9
2023,Matale,KNOL-KHOL,13
2023,Matale,LADIES FINGERS,9
2023,Matale,LEEKS,9
2023,Matale,LIME,9
2023,Matale,LONG BEANS,9
2023,Matale,LUFFA,9
2023,Matale,MANIOC,9
2023,Matale,MUKUNUWENNA,9
2023,Matale,PUMPKIN,9
2023,Matale,RADDISH,9
2023,Matale,SNAKE GOURD,9
2023,Matale,SWEET POTATOES,9
2023,Matale,TOMATOES,9
2023,Mathara,ASH PLANTAINS,0
2023,Mathara,BEETROOT,0
2023,Mathara,BITTER GOURD,0
2023,Mathara,BRINJALS,0
2023,Mathara,CABBAGE,0
2023,Mathara,CAPSICUM,0
2023,Mathara,CARROT,0
2023,Mathara,CUCUMBER,0
2023,Mathara,DRUMSTIC,27
2023,Mathara,GOTUKOLA,0
2023,Mathara,GREEN BEANS,0
2023,Mathara,GREEN CHILLIES,0
2023,Mathara,KANKUN,0
2023,Mathara,KNOL-KHOL,17
2023,Mathara,LADIES FINGERS,0
2023,Mathara,LEEKS,0
2023,Mathara,LIME,0
2023,Mathara,LONG BEANS,0
2023,Mathara,LUFFA,0
2023,Mathara,MANIOC,0
2023,Mathara,MUKUNUWENNA,0
2023,Mathara,PUMPKIN,0
2023,Mathara,RADDISH,0
2023,Mathara,SNAKE GOURD,0
2023,Mathara,SWEET POTATOES,0
2023,Mathara,TOMATOES,0
2023,Meegoda,ASH PLANTAINS,2
2023,Meegoda,BEETROOT,2
2023,Meegoda,BITTER GOURD,2
2023,Meegoda,BRINJALS,2
2023,Meegoda,CABBAGE,2
2023,Meegoda,CAPSICUM,2
2023,Meegoda,CARROT,2
2023,Meegoda,CUCUMBER,2
2023,Meegoda,DRUMSTIC,52
2023,Meegoda,GOTUKOLA,7
2023,Meegoda,GREEN BEANS,2
2023,Meegoda,GREEN CHILLIES,2
2023,Meegoda,KANKUN,2
2023,Meegoda,KNOL-KHOL,2
2023,Meegoda,LADIES FINGERS,2
2023,Meegoda,LEEKS,2
2023,Meegoda,LIME,2
2023,Meegoda,LONG BEANS,2
2023,Meegoda,LUFFA,2
2023,Meegoda,MANIOC,21
2023,Meegoda,MUKUNUWENNA,2
2023,Meegoda,PUMPKIN,2
2023,Meegoda,RADDISH,2
2023,Meegoda,SNAKE GOURD,2
2023,Meegoda,SWEET POTATOES,3
2023,Meegoda,TOMATOES,2
2023,Monaragala,ASH PLANTAINS,0
2023,Monaragala,BEETROOT,0
2023,Monaragala,BITTER GOURD,0
2023,Monaragala,BRINJALS,0
2023,Monaragala,CABBAGE,0
2023,Monaragala,CAPSICUM,0
2023,Monaragala,CARROT,0
2023,Monaragala,CUCUMBER,0
2023,Monaragala,DRUMSTIC,31
2023,Monaragala,GOTUKOLA,0
2023,Monaragala,GREEN BEANS,0
2023,Monaragala,GREEN CHILLIES,0
2023,Monaragala,KANKUN,0
2023,Monaragala,KNOL-KHOL,40
2023,Monaragala,LADIES FINGERS,0
2023,Monaragala,LEEKS,0
2023,Monaragala,LIME,0
2023,Monaragala,LONG BEANS,0
2023,Monaragala,LUFFA,0
2023,Monaragala,MANIOC,21
2023,Monaragala,MUKUNUWENNA,0
2023,Monaragala,PUMPKIN,0
2023,Monaragala,RADDISH,0
2023,Monaragala,SNAKE GOURD,0
2023,Monaragala,SWEET POTATOES,0
2023,Monaragala,TOMATOES,0
2023,Mullaitive,ASH PLANTAINS,13
2023,Mullaitive,BEETROOT,19
2023,Mullaitive,BITTER GOURD,13
2023,Mullaitive,BRINJALS,13
2023,Mullaitive,CABBAGE,13
2023,Mullaitive,CAPSICUM,13
2023,Mullaitive,CARROT,13
2023,Mullaitive,CUCUMBER,52
2023,Mullaitive,DRUMSTIC,32
2023,Mullaitive,GOTUKOLA,13
2023,Mullaitive,GREEN BEANS,14
2023,Mullaitive,GREEN CHILLIES,13
2023,Mullaitive,KANKUN,38
2023,Mullaitive,KNOL-KHOL,52
2023,Mullaitive,LADIES FINGERS,14
2023,Mullaitive,LEEKS,13
2023,Mullaitive,LIME,13
2023,Mullaitive,LONG BEANS,13
2023,Mullaitive,LUFFA,52
2023,Mullaitive,MANIOC,13
2023,Mullaitive,MUKUNUWENNA,13
2023,Mullaitive,PUMPKIN,13
2023,Mullaitive,RADDISH,21
2023,Mullaitive,SNAKE GOURD,13
2023,Mullaitive,SWEET POTATOES,15
2023,Mullaitive,TOMATOES,13
2023,Nikaweratiya,ASH PLANTAINS,1
2023,Nikaweratiya,BEETROOT,0
2023,Nikaweratiya,BITTER GOURD,0
2023,Nikaweratiya,BRINJALS,0
2023,Nikaweratiya,CABBAGE,0
2023,Nikaweratiya,CAPSICUM,0
2023,Nikaweratiya,CARROT,0
2023,Nikaweratiya,CUCUMBER,0
2023,Nikaweratiya,DRUMSTIC,31
2023,Nikaweratiya,GOTUKOLA,0
2023,Nikaweratiya,GREEN BEANS,0
2023,Nikaweratiya,GREEN CHILLIES,0
2023,Nikaweratiya,KANKUN,0
2023,Nikaweratiya,KNOL-KHOL,2
2023,Nikaweratiya,LADIES FINGERS,0
2023,Nikaweratiya,LEEKS,0
2023,Nikaweratiya,LIME,0
2023,Nikaweratiya,LONG BEANS,0
2023,Nikaweratiya,LUFFA,0
2023,Nikaweratiya,MANIOC,1
2023,Nikaweratiya,MUKUNUWENNA,0
2023,Nikaweratiya,PUMPKIN,0
2023,Nikaweratiya,RADDISH,0
2023,Nikaweratiya,SNAKE GOURD,0
2023,Nikaweratiya,SWEET POTATOES,0
2023,Nikaweratiya,TOMATOES,0
2023,Nuwaraeliya,ASH PLANTAINS,1
2023,Nuwaraeliya,BEETROOT,1
2023,Nuwaraeliya,BITTER GOURD,1
2023,Nuwaraeliya,BRINJALS,1
2023,Nuwaraeliya,CABBAGE,1
2023,Nuwaraeliya,CAPSICUM,1
2023,Nuwaraeliya,CARROT,1
2023,Nuwaraeliya,CUCUMBER,1
2023,Nuwaraeliya,DRUMSTIC,31
2023,Nuwaraeliya,GOTUKOLA,1
2023,Nuwaraeliya,GREEN BEANS,1
2023,Nuwaraeliya,GREEN CHILLIES,1
2023,Nuwaraeliya,KANKUN,1
2023,Nuwaraeliya,KNOL-KHOL,1
2023,Nuwaraeliya,LADIES FINGERS,1
2023,Nuwaraeliya,LEEKS,1
2023,Nuwaraeliya,LIME,1
2023,Nuwaraeliya,LONG BEANS,1
2023,Nuwaraeliya,LUFFA,1
2023,Nuwaraeliya,MANIOC,1
2023,Nuwaraeliya,MUKUNUWENNA,1
2023,Nuwaraeliya,PUMPKIN,1
2023,Nuwaraeliya,RADDISH,1
2023,Nuwaraeliya,SNAKE GOURD,1
2023,Nuwaraeliya,SWEET POTATOES,1
2023,Nuwaraeliya,TOMATOES,1
2023,Polonnaruwa,ASH PLANTAINS,2
2023,Polonnaruwa,BEETROOT,2
2023,Polonnaruwa,BITTER GOURD,4
2023,Polonnaruwa,BRINJALS,1
2023,Polonnaruwa,CABBAGE,1
2023,Polonnaruwa,CAPSICUM,1
2023,Polonnaruwa,CARROT,1
2023,Polonnaruwa,CUCUMBER,1
2023,Polonnaruwa,DRUMSTIC,36
2023,Polonnaruwa,GOTUKOLA,1
2023,Polonnaruwa,GREEN BEANS,1
2023,Polonnaruwa,GREEN CHILLIES,1
2023,Polonnaruwa,KANKUN,1
2023,Polonnaruwa,KNOL-KHOL,7
2023,Polonnaruwa,LADIES FINGERS,1
2023,Polonnaruwa,LEEKS,1
2023,Polonnaruwa,LIME,1
2023,Polonnaruwa,LONG BEANS,1
2023,Polonnaruwa,LUFFA,1
2023,Polonnaruwa,MANIOC,2
2023,Polonnaruwa,MUKUNUWENNA,1
2023,Polonnaruwa,PUMPKIN,1
2023,Polonnaruwa,RADDISH,1
2023,Polonnaruwa,SNAKE GOURD,3
2023,Polonnaruwa,SWEET POTATOES,1
2023,Polonnaruwa,TOMATOES,1
2023,Puttalam,ASH PLANTAINS,0
2023,Puttalam,BEETROOT,0
2023,Puttalam,BITTER GOURD,0
2023,Puttalam,BRINJALS,0
2023,Puttalam,CABBAGE,0
2023,Puttalam,CAPSICUM,0
2023,Puttalam,CARROT,0
2023,Puttalam,CUCUMBER,0
2023,Puttalam,DRUMSTIC,19
2023,Puttalam,GOTUKOLA,0
2023,Puttalam,GREEN BEANS,0
2023,Puttalam,GREEN CHILLIES,0
2023,Puttalam,KANKUN,0
2023,Puttalam,KNOL-KHOL,39
2023,Puttalam,LADIES FINGERS,0
2023,Puttalam,LEEKS,0
2023,Puttalam,LIME,0
2023,Puttalam,LONG BEANS,0
2023,Puttalam,LUFFA,0
2023,Puttalam,MANIOC,0
2023,Puttalam,MUKUNUWENNA,0
2023,Puttalam,PUMPKIN,0
2023,Puttalam,RADDISH,0
2023,Puttalam,SNAKE GOURD,0
2023,Puttalam,SWEET POTATOES,0
2023,Puttalam,TOMATOES,0
2023,Rathnapura,ASH PLANTAINS,13
2023,Rathnapura,BEETROOT,13
2023,Rathnapura,BITTER GOURD,10
2023,Rathnapura,BRINJALS,10
2023,Rathnapura,CABBAGE,10
2023,Rathnapura,CAPSICUM,11
2023,Rathnapura,CARROT,10
2023,Rathnapura,CUCUMBER,10
2023,Rathnapura,DRUMSTIC,27
2023,Rathnapura,GOTUKOLA,10
2023,Rathnapura,GREEN BEANS,10
2023,Rathnapura,GREEN CHILLIES,10
2023,Rathnapura,KANKUN,10
2023,Rathnapura,KNOL-KHOL,28
2023,Rathnapura,LADIES FINGERS,10
2023,Rathnapura,LEEKS,10
2023,Rathnapura,LIME,10
2023,Rathnapura,LONG BEANS,12
2023,Rathnapura,LUFFA,12
2023,Rathnapura,MANIOC,11
2023,Rathnapura,MUKUNUWENNA,10
2023,Rathnapura,PUMPKIN,10
2023,Rathnapura,RADDISH,10
2023,Rathnapura,SNAKE GOURD,10
2023,Rathnapura,SWEET POTATOES,11
2023,Rathnapura,TOMATOES,10
2023,Thambuththegama,ASH PLANTAINS,22
2023,Thambuththegama,BEETROOT,0
2023,Thambuththegama,BITTER GOURD,1
2023,Thambuththegama,BRINJALS,0
2023,Thambuththegama,CABBAGE,0
2023,Thambuththegama,CAPSICUM,0
2023,Thambuththegama,CARROT,0
2023,Thambuththegama,CUCUMBER,0
2023,Thambuththegama,DRUMSTIC,34
2023,Thambuththegama,GOTUKOLA,52
2023,Thambuththegama,GREEN BEANS,0
2023,Thambuththegama,GREEN CHILLIES,0
2023,Thambuththegama,KANKUN,0
2023,Thambuththegama,KNOL-KHOL,12
2023,Thambuththegama,LADIES FINGERS,0
2023,Thambuththegama,LEEKS,0
2023,Thambuththegama,LIME,0
2023,Thambuththegama,LONG BEANS,0
2023,Thambuththegama,LUFFA,0
2023,Thambuththegama,MANIOC,7
2023,Thambuththegama,MUKUNUWENNA,0
2023,Thambuththegama,PUMPKIN,0
2023,Thambuththegama,RADDISH,0
2023,Thambuththegama,SNAKE GOURD,0
2023,Thambuththegama,SWEET POTATOES,3
2023,Thambuththegama,TOMATOES,0
2023,Tissamaharama,ASH PLANTAINS,3
2023,Tissamaharama,BEETROOT,3
2023,Tissamaharama,BITTER GOURD,3
2023,Tissamaharama,BRINJALS,3
2023,Tissamaharama,CABBAGE,3
2023,Tissamaharama,CAPSICUM,3
2023,Tissamaharama,CARROT,3
2023,Tissamaharama,CUCUMBER,3
2023,Tissamaharama,DRUMSTIC,24
2023,Tissamaharama,GOTUKOLA,3
2023,Tissamaharama,GREEN BEANS,3
2023,Tissamaharama,GREEN CHILLIES,3
2023,Tissamaharama,KANKUN,3
2023,Tissamaharama,KNOL-KHOL,7
2023,Tissamaharama,LADIES FINGERS,3
2023,Tissamaharama,LEEKS,3
2023,Tissamaharama,LIME,3
2023,Tissamaharama,LONG BEANS,4
2023,Tissamaharama,LUFFA,3
2023,Tissamaharama,MANIOC,3
2023,Tissamaharama,MUKUNUWENNA,3
2023,Tissamaharama,PUMPKIN,3
2023,Tissamaharama,RADDISH,3
2023,Tissamaharama,SNAKE GOURD,3
2023,Tissamaharama,SWEET POTATOES,3
2023,Tissamaharama,TOMATOES,3
2023,Trincomalee,ASH PLANTAINS,5
2023,Trincomalee,BEETROOT,5
2023,Trincomalee,BITTER GOURD,5
2023,Trincomalee,BRINJALS,5
2023,Trincomalee,CABBAGE,5
2023,Trincomalee,CAPSICUM,8
2023,Trincomalee,CARROT,5
2023,Trincomalee,CUCUMBER,6
2023,Trincomalee,DRUMSTIC,26
2023,Trincomalee,GOTUKOLA,5
2023,Trincomalee,GREEN BEANS,6
2023,Trincomalee,GREEN CHILLIES,5
2023,Trincomalee,KANKUN,5
2023,Trincomalee,KNOL-KHOL,18
2023,Trincomalee,LADIES FINGERS,5
2023,Trincomalee,LEEKS,5
2023,Trincomalee,LIME,8
2023,Trincomalee,LONG BEANS,5
2023,Trincomalee,LUFFA,9
2023,Trincomalee,MANIOC,9
2023,Trincomalee,MUKUNUWENNA,5
2023,Trincomalee,PUMPKIN,5
2023,Trincomalee,RADDISH,7
2023,Trincomalee,SNAKE GOURD,5
2023,Trincomalee,SWEET POTATOES,5
2023,Trincomalee,TOMATOES,5
2023,Vavuniya,ASH PLANTAINS,1
2023,Vavuniya,BEETROOT,1
2023,Vavuniya,BITTER GOURD,1
2023,Vavuniya,BRINJALS,1
2023,Vavuniya,CABBAGE,1
2023,Vavuniya,CAPSICUM,1
2023,Vavuniya,CARROT,1
2023,Vavuniya,CUCUMBER,3
2023,Vavuniya,DRUMSTIC,22
2023,Vavuniya,GOTUKOLA,1
2023,Vavuniya,GREEN BEANS,4
2023,Vavuniya,GREEN CHILLIES,1
2023,Vavuniya,KANKUN,1
2023,Vavuniya,KNOL-KHOL,35
2023,Vavuniya,LADIES FINGERS,1
2023,Vavuniya,LEEKS,1
2023,Vavuniya,LIME,3
2023,Vavuniya,LONG BEANS,1
2023,Vavuniya,LUFFA,10
2023,Vavuniya,MANIOC,1
2023,Vavuniya,MUKUNUWENNA,1
2023,Vavuniya,PUMPKIN,1
2023,Vavuniya,RADDISH,1
2023,Vavuniya,SNAKE GOURD,2
2023,Vavuniya,SWEET POTATOES,1
2023,Vavuniya,TOMATOES,1
2023,Veyangoda,ASH PLANTAINS,0
2023,Veyangoda,BEETROOT,0
2023,Veyangoda,BITTER GOURD,0
2023,Veyangoda,BRINJALS,0
2023,Veyangoda,CABBAGE,0
2023,Veyangoda,CAPSICUM,0
2023,Veyangoda,CARROT,0
2023,Veyangoda,CUCUMBER,0
2023,Veyangoda,DRUMSTIC,26
2023,Veyangoda,GOTUKOLA,0
2023,Veyangoda,GREEN BEANS,0
2023,Veyangoda,GREEN CHILLIES,0
2023,Veyangoda,KANKUN,0
2023,Veyangoda,KNOL-KHOL,0
2023,Veyangoda,LADIES FINGERS,0
2023,Veyangoda,LEEKS,0
2023,Veyangoda,LIME,0
2023,Veyangoda,LONG BEANS,0
2023,Veyangoda,LUFFA,0
2023,Veyangoda,MANIOC,0
2023,Veyangoda,MUKUNUWENNA,0
2023,Veyangoda,PUMPKIN,0
2023,Veyangoda,RADDISH,0
2023,Veyangoda,SNAKE GOURD,0
2023,Veyangoda,SWEET POTATOES,0
2023,Veyangoda,TOMATOES,0
2024,Ampara,ASH PLANTAINS,9
2024,Ampara,BEETROOT,6
2024,Ampara,BITTER GOURD,11
2024,Ampara,BRINJALS,4
2024,Ampara,CABBAGE,4
2024,Ampara,CAPSICUM,4
2024,Ampara,CARROT,4
2024,Ampara,CUCUMBER,4
2024,Ampara,DRUMSTIC,28
2024,Ampara,GOTUKOLA,11
2024,Ampara,GREEN BEANS,4
2024,Ampara,GREEN CHILLIES,4
2024,Ampara,KANKUN,5
2024,Ampara,KNOL-KHOL,27
2024,Ampara,LADIES FINGERS,5
2024,Ampara,LEEKS,4
2024,Ampara,LIME,11
2024,Ampara,LONG BEANS,4
2024,Ampara,LUFFA,4
2024,Ampara,MANIOC,9
2024,Ampara,MUKUNUWENNA,6
2024,Ampara,PUMPKIN,4
2024,Ampara,RADDISH,7
2024,Ampara,SNAKE GOURD,4
2024,Ampara,SWEET POTATOES,8
2024,Ampara,TOMATOES,4
2024,Anuradhapura,ASH PLANTAINS,0
